Touchstone,Harlingen-B,1988,AUG,36.989,-116.019,,UG-S,WR,,,
Touchstone,Bullfrog,1988,AUG,37.08593,-116.06852,-489.2,UG-S,WR,260,,
Cornerstone,Dalhart,1988,OCT,37.089,-116.04926,-639.78,UG-S,WR,,,
Cornerstone,Monahans-A,1988,NOV,36.991,-116.022,-289.86,UG-S,WR,,,
Cornerstone,Monahans-B,1988,NOV,36.989,-116.022,,UG-S,WR,80,,
Cornerstone,Kawich A-White,1988,DEC,37.175,-116.093,-384,UG-S,SE,,7 Ci,
Cornerstone,Kawich B-Blue,1988,DEC,37.175,-116.093,,UG-S,SE,?,,
Cornerstone,Misty Echo,1988,DEC,37.199,-116.2094,-400,UG-T,WE,240,10 Ci,
Cornerstone,Texarkana,1989,FEB,37.07678,-116.00061,-504.02,UG-S,WR,,,
Cornerstone,Kawich-Red,1989,FEB,37.12849,-116.12196,-370,UG-S,WR,,,
Cornerstone,Kawich-Black,1989,FEB,37.12849,-116.12196,-431,UG-S,SE,,2 Ci,
Cornerstone,Ingot,1989,MAR,37.14283,-116.06694,-500,UG-S,WR,,,
Cornerstone,Palisade-1,1989,MAY,37.10761,-116.12089,-345.22,UG-S,WR,,,
Cornerstone,Palisade-2,1989,MAY,37.10761,-116.12089,-392,UG-S,SE,,,
Cornerstone,Palisade-3,1989,MAY,37.10761,-116.12089,-404,UG-S,SE,,,
Cornerstone,Tulia,1989,MAY,37.08587,-116.05513,-397.8,UG-S,WR,,,
Cornerstone,Contact,1989,JUN,37.28288,-116.41231,-544.1,UG-S,WR,,0.5 Ci,
Cornerstone,Amarillo,1989,JUN,37.27546,-116.35356,-640.1,UG-S,WR,,,
Cornerstone,Disko Elm,1989,SEP,37.23589,-116.1629,-260,UG-T,WE,,,
Aqueduct,Hornitos,1989,OCT,37.2631,-116.49072,-562.94,UG-S,WR,,,
Aqueduct,Muleshoe,1989,NOV,37.10652,-116.01338,-244.45,UG-S,WR,,,
Aqueduct,Whiteface-A,1989,DEC,37.026,-116.032,-196.9,UG-S,SE,,6 Ci,
Aqueduct,Whiteface-B,1989,DEC,37.026,-116.032,,UG-S,SE,,,
Aqueduct,Metropolis,1990,MAR,37.11251,-116.05518,-469.4,UG-S,WR,,,
Aqueduct,Bowie,1990,APR,37.06767,-115.99213,-213.4,UG-S,WR,,,
Aqueduct,Bullion,1990,JUN,37.2616,-116.42012,-673.9,UG-S,WR,,0.5 Ci,
Aqueduct,Austin,1990,JUN,36.99284,-116.00449,-350.5,UG-S,WR,,,
Aqueduct,Mineral Quarry,1990,JUL,37.20687,-116.21426,-389.5,UG-T,WE,,,
Aqueduct,Randsburg,1990,JUL,37.207,-116.215,,UG-T,WR,,,
Aqueduct,Sundown-A,1990,SEP,37.03822,-116.0568,-270.4,UG-S,SE,,,
Aqueduct,Sundown-B,1990,SEP,37.03822,-116.0568,,UG-S,SE,,,
Aqueduct,Ledoux,1990,SEP,37.00715,-116.05822,-291,UG-S,WR,,,
Sculpin,Tenabo,1990,OCT,37.24786,-116.49421,-600,UG-S,WR,90,,
Sculpin,Coso-Bronze,1991,MAR,37.10436,-116.07403,-333,UG-S,WR,,,
Sculpin,Coso-Gray,1991,MAR,37.10436,-116.07403,,UG-S,WR,,0.5 Ci,
Sculpin,Coso-Silver,1991,MAR,37.10436,-116.07403,,UG-S,SE,,,
Sculpin,Bexar,1991,APR,37.29608,-116.3129,-629.4,UG-S,WR,,,
Sculpin,Montello,1991,APR,37.24544,-116.44163,-641.6,UG-S,WR,,,
Sculpin,Floydada,1991,AUG,37.08733,-116.00179,-502.9,UG-S,WR,,0.4 Ci,
Sculpin,Hoya,1991,SEP,37.22564,-116.42813,-658,UG-S,WR,,0.1 Ci,
Sculpin,Distant Zenith,1991,SEP,37.23573,-116.16643,-263.8,UG-T,WE,,,
Julin,Lubbock,1991,OCT,37.06343,-116.04529,-457.2,UG-S,WR,,0.2 Ci,
Julin,Junction,1992,MAR,37.27246,-116.35976,-622,UG-S,WR,,,
Julin,Diamond Fortune,1992,APR,37.23418,-116.15735,-236,UG-T,WE,,,
Julin,Victoria,1992,JUN,37.00542,-116.01014,-244,UG-S,WR,,,
Julin,Galena-Yellow,1992,JUN,37.12392,-116.03124,-400,UG-S,WR,,,
Julin,Galena-Orange,1992,JUN,37.12392,-116.03124,,UG-S,SE,,1 Ci,
Julin,Galena-Green,1992,JUN,37.12392,-116.03124,,UG-S,SE,,0.1 Ci,
Julin,Hunters Trophy,1992,SEP,37.20692,-116.20998,-385.3,UG-T,WE,,,
Julin,Divider,1992,SEP,37.02068,-115.98791,-426,UG-S,WR,,,
