559,1977_,474_1977,OCT,29,03:07:04.92,STS-B,50.05222,78.98028,
560,1977_,475_1977,OCT,30,06:59:59.1,-KZ-BA,47.90900,47.91200,
561,1977_,476_1977,NOV,12,05:11:00.0,STS-B,50.05222,78.86444,
562,1977_,477_1977,NOV,27,03:57:00.0,STS-D,49.75444,78.05028,
563,1977_,478_1977,NOV,30,04:06:59.94,STS-B,49.96722,78.87444,
564,1977_,478_1977,NOV,30,04:06:59.9,STS-B,49.96722,78.87444,
565,1977_,479_1977,DEC,26,04:03,STS-D,49.81083,78.05417,
566,1977_,480_1977,DEC,26,04:03:00.24,STS-D,49.80139,78.12833,
567,1977_,480_1977,DEC,26,04:03:00,STS-D,49.80194,78.13056,
568,1977_,480_1977,DEC,26,04:03:00,STS-D,49.80194,78.13056,
569,1977_,480_1977,DEC,26,04:03:00,STS-D,49.80194,78.13056,
570,1978_,481_1978,MAR,19,03:46:59.82,STS-SU,49.94500,77.70400,
571,1978_,482_1978,MAR,26,03:56:59.96,STS-D,49.76194,77.98250,
572,1978_,482_1978,MAR,26,03:57:00.0,STS-D,49.76194,77.98250,
573,1978_,483_1978,APR,22,03:07:00.01,STS-D,49.75167,78.13167,
574,1978_,483_1978,APR,22,03:07:00.0,STS-D,49.75167,78.13167,
575,1978_,483_1978,APR,22,03:07:00.0,STS-D,49.75167,78.13167,
576,1978_,484_1978,MAY,24,03:07:00,STS-D,49.74333,78.05167,
577,1978_,485_1978,MAY,29,04:56:59.85,STS-D,49.79139,78.09444,
578,1978_,486_1978,JUN,2,00:00:00.0,STS-D,49.74333,78.05167,
579,1978_,487_1978,JUN,11,02:57:00.14,STS-B,49.91333,78.80194,
580,1978_,488_1978,JUL,5,02:47:00.05,STS-B,49.90000,78.86667,
581,1978_,489_1978,JUL,28,02:46:59.89,STS-D,49.75500,78.14500,
582,1978_,489_1978,JUL,28,02:46:59.9,STS-D,49.75500,78.14500,
583,1978_,489_1978,JUL,28,02:46:59.9,STS-D,49.75500,78.14500,
584,1978_,489_1978,JUL,28,02:46:59.9,STS-D,49.75500,78.14500,
585,1978_,489_1978,JUL,28,02:46:59.9,STS-D,49.75500,78.14500,
586,1978_,490_Kraton-4_1978,AUG,9,18:00:00.8,-RU,63.67800,125.52200,
587,1978_,491_1978,AUG,10,07:59:57.93,NZ-NS,73.29100,54.88300,
588,1978_,491_1978,AUG,10,07:59:57.9,NZ-NS,73.29100,54.88300,
589,1978_,491_1978,AUG,10,07:59:57.9,NZ-NS,73.29100,54.88300,
590,1978_,491_1978,AUG,10,07:59:57.9,NZ-NS,73.29100,54.88300,
591,1978_,491_1978,AUG,10,07:59:57.9,NZ-NS,73.29100,54.88300,
592,1978_,491_1978,AUG,10,07:59:57.9,NZ-NS,73.29100,54.88300,
593,1978_,492_Kraton-3_1978,AUG,24,18:00:00.4,-RU,65.92500,112.33800,
594,1978_,493_1978,AUG,29,02:36:59.95,STS-D,49.81333,78.10861,
595,1978_,493_1978,AUG,29,02:37:00.0,STS-D,49.81333,78.10861,
596,1978_,493_1978,AUG,29,02:37:00.0,STS-D,49.81333,78.10861,
597,1978_,494_1978,AUG,29,02:37:08.75,STS-B,50.00611,78.96722,
598,1978_,495_1978,SEP,12,04:59:58.5,-KZ-BA,47.90900,47.91200,
599,1978_,496_1978,SEP,15,02:36:59.97,STS-B,49.92833,78.86167,
600,1978_,497_1978,SEP,20,05:03:00.0,STS-D,49.79861,78.15000,
601,1978_,498_Kraton-2_1978,SEP,21,15:00:00.2,-RU-K,66.59800,86.21000,
602,1978_,499_1978,SEP,27,02:04:58.6,NZ-NS,73.34900,54.67600,
603,1978_,499_1978,SEP,27,02:04:58.6,NZ-NS,73.34900,54.67600,
604,1978_,499_1978,SEP,27,02:04:58.6,NZ-NS,73.34900,54.67600,
605,1978_,499_1978,SEP,27,02:04:58.6,NZ-NS,73.34900,54.67600,
606,1978_,499_1978,SEP,27,02:04:58.6,NZ-NS,73.34900,54.67600,
607,1978_,499_1978,SEP,27,02:04:58.6,NZ-NS,73.34900,54.67600,
608,1978_,499_1978,SEP,27,02:04:58.6,NZ-NS,73.34900,54.67600,
609,1978_,500_Vyatka_1978,OCT,8,00:00,-RU-YK,61.55000,112.85000,
610,1978_,501_1978,OCT,15,05:37:00.14,STS-D,49.73667,78.11111,
611,1978_,502_Galit_1978,OCT,17,04:59:59.1,-KZ-BA,47.85000,48.12000,
612,1978_,502_Galit_1978,OCT,17,04:59:59.1,-KZ-BA,47.85000,48.12000,
613,1978_,503_Kraton-1_1978,OCT,17,14:00:00.2,-RU-T,63.18500,63.43200,
614,1978_,504_1978,OCT,31,04:17:00.19,STS-D,49.78861,78.10750,
615,1978_,505_1978,NOV,4,05:05:59.86,STS-B,50.04167,78.94722,
616,1978_,505_1978,NOV,4,05:05:59.9,STS-B,50.04167,78.94722,
617,1978_,506_1978,NOV,29,04:33:00.17,STS-B,49.95333,78.79528,
618,1978_,506_1978,NOV,29,04:33:00.2,STS-B,49.95333,78.79528,
619,1978_,507_1978,NOV,29,04:33:04.99,STS-D,49.78333,78.01556,
620,1978_,508_1978,NOV,30,07:59:59.1,-KZ-BA,47.90900,47.91200,
621,1978_,509_1978,DEC,14,04:43:00.03,STS-D,49.81583,78.10667,
622,1978_,510_Galit_1978,DEC,18,07:59:58.5,-KZ-BA,47.86000,48.16000,
623,1978_,511_1978,DEC,20,04:33:00.04,STS-D,49.81083,78.05417,
624,1978_,511_1978,DEC,20,04:33:00.0,STS-D,49.81083,78.05417,
,
